gene_id	gene_name	Control1	Control2	Eed_cKO1	Eed_cKO2
ENSMUSG00000077599.1	Gm26012	0	0	0	0
ENSMUSG00000077601.1	Gm22674	0	0	0	0
ENSMUSG00000077602.1	Gm22672	0	0	0	0
ENSMUSG00000077603.1	Gm22673	0	0	0	0
ENSMUSG00000077604.1	Snord1b	0	0	0	0
ENSMUSG00000077607.1	Gm25803	0	0	0	0
ENSMUSG00000077608.1	Gm22671	0	0	0	0
ENSMUSG00000077609.1	Gm25795	0	0	0	0
ENSMUSG00000077611.1	Gm23946	0	0	1.512138	0
ENSMUSG00000077612.1	Gm25498	0	0	0	0
ENSMUSG00000077613.1	Gm25497	0	0	0	0
ENSMUSG00000077614.1	Gm25500	0	0	0	0
ENSMUSG00000077615.1	Gm25499	0	0	0	0
ENSMUSG00000077616.1	Gm25502	0	0	0	0
ENSMUSG00000077617.1	Gm25501	0	0	0	0
ENSMUSG00000077618.1	Gm25496	0	0	0	0
ENSMUSG00000077619.1	Gm25495	0	0	0	0
ENSMUSG00000077620.1	n-R5s9	0	0	0	0
ENSMUSG00000077621.1	Gm23772	0	0	0	0
ENSMUSG00000077622.1	Gm23836	0	0	0	0
ENSMUSG00000077624.1	Gm23834	0	0	0	0
ENSMUSG00000077625.1	Snord4a	0	0	0	0
ENSMUSG00000077627.1	Gm23835	0	0	0	0
ENSMUSG00000077628.1	Gm23768	0	0	0	0
ENSMUSG00000077629.1	Gm23769	0	0	0	0
ENSMUSG00000077630.1	Gm22149	0	0	0	0
ENSMUSG00000077633.1	Gm22148	0	0	0	0
ENSMUSG00000077635.1	Gm22150	0	0	0	0
ENSMUSG00000077637.1	Gm22771	0	0	0	3.635761
ENSMUSG00000077639.1	Gm22772	0	0	0	0
ENSMUSG00000077640.1	Gm24986	0	0	0	0
ENSMUSG00000077641.1	Gm24987	0	0	0	0
ENSMUSG00000077642.1	Gm24984	0	0	0	0
ENSMUSG00000077643.1	Gm24985	0	0	0	0
ENSMUSG00000077644.1	Gm24982	0	0	0	0
ENSMUSG00000077645.1	Gm24983	0	0	0	0
ENSMUSG00000077647.1	Gm24981	0	0	0	0
ENSMUSG00000077648.1	Gm24988	0	0	0	0
ENSMUSG00000077649.1	Gm24989	0	0	3.522134	0
ENSMUSG00000077650.1	Gm23320	0	0	0	0
ENSMUSG00000077652.1	Gm23322	0	0	1.727779	0
ENSMUSG00000077653.1	Gm23321	0	0	0	0
ENSMUSG00000077655.1	Gm23319	0	0	0	0
ENSMUSG00000077659.1	Gm23323	0	0	0	0
ENSMUSG00000077660.1	Gm24257	0	0	0	0
ENSMUSG00000077661.1	n-R5s51	0	0	0	0
ENSMUSG00000077663.1	Gm26144	0	0	0	0
ENSMUSG00000077664.1	Gm26145	0	0	0	0
ENSMUSG00000077666.1	Gm26146	0	0	0	0
ENSMUSG00000077667.1	Gm26147	0	0	0	2.739913
ENSMUSG00000077668.1	Gm26143	0	0	0	0
ENSMUSG00000077669.1	Gm24255	0	0	0	0
ENSMUSG00000077671.1	Gm24473	0	0	0	0
ENSMUSG00000077672.1	Gm24472	0	0	0	0
ENSMUSG00000077673.1	Gm24471	0	0	0	0
ENSMUSG00000077674.1	Gm24470	0	0	0	0
ENSMUSG00000077675.1	Gm24469	0	0	0	0
ENSMUSG00000077677.1	Gm24468	0	0	0	0
ENSMUSG00000077678.1	Gm24318	0	0	0	0
ENSMUSG00000077680.1	Gm22495	0	0	0	0
ENSMUSG00000077681.1	Gm22496	0	0	0	0
ENSMUSG00000077682.1	Gm22493	0	0	0	0
ENSMUSG00000077683.1	Gm22494	0	0	0	0
ENSMUSG00000077685.1	Gm22498	0	0	0	0
ENSMUSG00000077687.1	Gm22497	0	0	0	0
ENSMUSG00000077689.1	Gm22499	0	0	0	0
ENSMUSG00000077691.1	Gm25344	0	0	0	0
ENSMUSG00000077693.1	Gm25345	0	0	0	0
ENSMUSG00000077696.1	n-R5s172	0	0	0	0
ENSMUSG00000077697.1	Gm25346	0	0	0	2.42597
ENSMUSG00000077698.1	Snord12	0	0	0	0
ENSMUSG00000077700.1	Gm24069	0	0	0	0
ENSMUSG00000077701.1	Gm24068	0	0	0	0
ENSMUSG00000077702.1	Gm24067	0	0	0	0
ENSMUSG00000077703.1	Gm24066	0	0	0	0
ENSMUSG00000077704.1	Snord89	0	0	0	0
ENSMUSG00000077705.1	n-R5s202	0	0	0	0
ENSMUSG00000077706.1	n-R5s72	0	0	0	0
ENSMUSG00000077707.1	Gm24070	0	0	0	0
ENSMUSG00000077708.1	Gm24071	0	0	0	0
ENSMUSG00000077709.1	Snora64	0	0	0	0
ENSMUSG00000077710.1	Gm25727	0	0	0	0
ENSMUSG00000077711.1	AF357399	0	0	6.829595	9.928347
ENSMUSG00000077713.1	Gm25728	0	0	0	0
ENSMUSG00000077714.1	Snord17	6.079073	0	0	9.870928
ENSMUSG00000077716.1	Gm25725	0	0	0	0
ENSMUSG00000077717.1	Gm25726	0	0	0	0
ENSMUSG00000077718.1	Gm25723	0	0	0	0
ENSMUSG00000077719.1	Gm25724	0	0	0	0
ENSMUSG00000077726.1	Gm22900	0	0	0	0
ENSMUSG00000077728.1	Gm22899	0	0	0	0
ENSMUSG00000077730.1	Gm23609	0	0	0	0
ENSMUSG00000077733.1	Gm23608	0	0	0	0
ENSMUSG00000077734.1	Snord83b	0	7.944186	0	0
ENSMUSG00000077735.1	Gm24556	0	0	0	0
ENSMUSG00000077736.1	Gm24555	0	0	0	0
ENSMUSG00000077737.1	Snord72	0	0	0	0
ENSMUSG00000077738.1	Gm23607	0	0	0	0
ENSMUSG00000077741.1	Gm26344	0	0	0	0
ENSMUSG00000077743.1	n-R5s16	0	0	0	0
ENSMUSG00000077744.1	Gm26343	0	0	0	0
ENSMUSG00000077745.1	Gm26342	0	0	0	0
ENSMUSG00000077749.1	Gm26341	0	0	0	0
ENSMUSG00000077750.1	Gm23529	0	0	0	0
ENSMUSG00000077752.1	Gm23530	0	0	0	2.270521
ENSMUSG00000077755.1	Gm23531	0	0	0	0
ENSMUSG00000077756.1	Snord90	0	0	0	0
ENSMUSG00000077757.1	Gm23532	0	0	0	0
ENSMUSG00000077758.1	Gm23527	0	5.307834	2.187889	0
ENSMUSG00000077759.1	Gm23528	0	0	0	0
ENSMUSG00000077761.1	Gm25214	0	0	0	0
ENSMUSG00000077767.1	Snora35	0	0	0	0
ENSMUSG00000077768.1	Gm25216	0	0	0	0
ENSMUSG00000077769.1	Gm25215	0	0	0	0
ENSMUSG00000077771.1	Gm22374	0	0	0	0
ENSMUSG00000077772.1	Gm22373	0	0	0	0
ENSMUSG00000077776.1	Gm22371	0	0	0	0
ENSMUSG00000077777.1	Gm22372	0	0	0	0
ENSMUSG00000077780.1	Gm24161	0	0	0	0
ENSMUSG00000077782.1	Gm24160	0	0	0	0
ENSMUSG00000077783.1	Gm23907	0	0	0	0
ENSMUSG00000077784.1	Gm23911	0	0	0	0
ENSMUSG00000077785.1	Gm23910	0	0	0	7.051367
ENSMUSG00000077786.1	Gm23909	0	0	0	0
ENSMUSG00000077787.1	Gm23908	0	0	0	0
ENSMUSG00000077789.1	n-R5s26	0	0	0	0
ENSMUSG00000077791.1	Gm25563	0	0	0	0
ENSMUSG00000077792.1	Gm25564	0	0	0	0
ENSMUSG00000077793.1	Gm25565	0	0	0	0
ENSMUSG00000077794.1	Gm25560	0	0	0	0
ENSMUSG00000077795.1	Gm25561	0	0	0	0
ENSMUSG00000077796.1	Gm25562	0	0	0	0
ENSMUSG00000077797.1	Snord19	0	0	0	0
ENSMUSG00000077799.1	Gm25148	0	0	0	0
ENSMUSG00000077802.1	n-R5s52	0	0	0	0
ENSMUSG00000077804.1	Gm24403	0	0	0	0
ENSMUSG00000077815.1	Mir290a	0	0	0	0
ENSMUSG00000077821.3	Gm27450	0	0	0	7.383852
ENSMUSG00000077829.1	Gm23237	0	0	0	0
ENSMUSG00000077830.1	Gm26050	0	0	0	0
ENSMUSG00000077832.1	Gm26051	0	0	0	0
ENSMUSG00000077834.1	Mir669d	0	0	0	0
ENSMUSG00000077836.2	Gm26052	0	0	0	0
ENSMUSG00000077844.1	Gm22231	0	0	0	0
ENSMUSG00000077846.1	Gm22232	0	0	0	0
ENSMUSG00000077847.1	Mir105	0	0	0	0
ENSMUSG00000077851.1	Mir876	0	0	0	0
ENSMUSG00000077857.1	Gm25061	0	0	0	0
ENSMUSG00000077858.1	Gm25063	0	0	0	0
ENSMUSG00000077869.1	Mir344e	0	0	0	0
ENSMUSG00000077872.1	Mir878	0	0	0	0
ENSMUSG00000077879.1	Gm23912	0	0	0	0
ENSMUSG00000077881.1	Mir882	0	0	0	0
ENSMUSG00000077884.2	Gm24557	0	0	3.465461	0
ENSMUSG00000077886.1	Mir295	0	0	0	0
ENSMUSG00000077890.1	Mir875	0	0	0	0
ENSMUSG00000077892.1	Gm22901	0	0	0	0
ENSMUSG00000077896.1	Mir879	0	0	0	0
ENSMUSG00000077897.1	Mir511	0	0	0	0
ENSMUSG00000077902.1	Gm25787	0	0	0	0
ENSMUSG00000077903.1	Mir294	0	0	0	0
ENSMUSG00000077921.1	Mir872	0	0	0	0
ENSMUSG00000077925.1	Mir453	0	0	0	0
ENSMUSG00000077928.1	Mir208b	0	0	0	0
ENSMUSG00000077931.1	Mir877	0	0	0	0
ENSMUSG00000077938.1	Gm24132	0	0	0	0
ENSMUSG00000077939.1	Gm24133	0	0	0	0
ENSMUSG00000077941.1	Mir466h	0	0	0	0
ENSMUSG00000077948.2	Gm23438	0	0	0	0
ENSMUSG00000077954.1	Mir297a-4	0	0	0	0
ENSMUSG00000077962.1	Mir874	0	0	0	0
ENSMUSG00000077965.1	Gm24605	0	0	0	0
ENSMUSG00000077971.1	Gm26259	0	0	0	0
ENSMUSG00000077972.1	Mir466f-1	0	0	0	0
ENSMUSG00000077980.1	Mir654	0	0	0	0
ENSMUSG00000077981.1	Mir466f-3	0	0	0	0
ENSMUSG00000077990.1	Gm23134	0	0	0	0
ENSMUSG00000077991.1	Mir466n	0	0	0	0
ENSMUSG00000077996.1	Mir190b	0	0	0	0
ENSMUSG00000077998.1	Mir466f-2	0	0	0	0
ENSMUSG00000078002.1	Mir880	0	0	0	0
ENSMUSG00000078006.1	Gm26301	0	0	0	0
ENSMUSG00000078008.1	Mir291a	0	0	0	0
ENSMUSG00000078017.1	Mir883a	0	0	0	0
ENSMUSG00000078024.1	Mir883b	0	0	0	0
ENSMUSG00000078025.1	Mir466g	0	0	0	0
ENSMUSG00000078026.1	Mir466o	0	0	0	0
ENSMUSG00000078027.1	Mir449b	0	0	0	0
ENSMUSG00000078031.1	Mir466d	0	0	0	0
ENSMUSG00000078032.1	Mir291b	0	0	0	0
ENSMUSG00000078034.1	Gm24683	0	0	0	0
ENSMUSG00000078035.1	Mir293	0	0	0	0
ENSMUSG00000078038.1	Mir881	0	0	0	0
ENSMUSG00000078041.1	Mir292	0	0	0	0
ENSMUSG00000078042.1	Gm24855	0	0	0	0
ENSMUSG00000078057.1	Mir873a	0	0	0	0
ENSMUSG00000078060.1	Mir466l	0	0	0	0
ENSMUSG00000078061.1	Gm22824	0	0	0	0
ENSMUSG00000078080.6	Olfr585	0	0	0	0
ENSMUSG00000078087.5	Rps12l1	0	0	0	0
ENSMUSG00000078091.2	Gm10912	0	0	0	0
ENSMUSG00000078097.3	Gm10913	0	0	0	0
ENSMUSG00000078116.4	Olfr828	0	0	0	0
ENSMUSG00000078117.2	Gm16485	0	0.029374	0	0
ENSMUSG00000078118.5	Olfr483	0	0	0	0
ENSMUSG00000078122.4	F630028O10Rik	0.170332	0	0	0.264948
ENSMUSG00000078123.3	Gm5071	0	0	0	0
ENSMUSG00000078125.2	Gm10916	0.807886	0	1.848197	1.419247
ENSMUSG00000078126.4	Rpl23a-ps3	0	0	0	0
ENSMUSG00000078127.3	Fam170b	0	0	0	0
ENSMUSG00000078128.1	Gm2178	0	0	0	0
ENSMUSG00000078129.3	Actl10	0	0	0.072196	0
ENSMUSG00000078130.4	Gm11555	0	0	0	0
ENSMUSG00000078131.1	Krtap1-3	0	0	0	0
ENSMUSG00000078132.1	Gm11939	0	0	0	0
ENSMUSG00000078134.1	Srsf3-ps	0.168344	0.426366	1.6551	0.734999
ENSMUSG00000078137.1	Ankrd63	0	0	0	0
ENSMUSG00000078139.3	AK157302	0.113484	0.088587	0	0.252675
ENSMUSG00000078141.3	Gm2399	0	0	1.424376	0
ENSMUSG00000078143.3	Gm17344	0	0.359988	0	0.353405
ENSMUSG00000078144.4	Capns2	0.990014	0	0	0
ENSMUSG00000078151.3	Gm12226	0	0	0	0
ENSMUSG00000078153.3	Psme2b	4.342985	5.766102	1.731172	2.373256
ENSMUSG00000078154.3	Gm12184	1.444304	1.247836	1.806416	2.763226
ENSMUSG00000078157.1	Fem1al	0.343375	0	0	0.159867
ENSMUSG00000078161.8	Erich3	0.904681	0.702403	0.475315	1.748404
ENSMUSG00000078162.6	Gm2574	0	0	0	1.454852
ENSMUSG00000078173.3	Lenep	0	0	0	0
ENSMUSG00000078177.3	Gm4877	0	0	0.175871	0
ENSMUSG00000078179.1	Rnf148	0	0	0	0
ENSMUSG00000078180.4	Gm20900	0	0	0	0.526879
ENSMUSG00000078182.4	Gm6083	0	0	0	0
ENSMUSG00000078183.3	Gm15610	0	1.842375	0	0
ENSMUSG00000078184.1	Rbm8a2	0.278411	0.328375	0.173139	0.464215
ENSMUSG00000078185.3	Chml	1.419112	2.024445	1.89134	2.254761
ENSMUSG00000078190.7	Dnm3os	0.201689	0.11335	0.011291	0.675768
ENSMUSG00000078192.5	Gm7290	4.850882	4.293623	4.176384	4.255194
ENSMUSG00000078193.2	Gm2000	600.923539	623.570402	599.427578	619.651093
ENSMUSG00000078197.2	Gm17374	0	0	0	0
ENSMUSG00000078198.2	Olfr364-ps1	0	0	0	0
ENSMUSG00000078201.5	Tmem203	39.946895	41.931243	33.933464	36.424127
ENSMUSG00000078202.3	Nrarp	103.084009	91.763569	186.683268	113.610482
ENSMUSG00000078206.1	Fthl17d	0	0	0	0
ENSMUSG00000078208.1	Fthl17b	0	0	0	0
ENSMUSG00000078210.3	Gm5924	0	0	0	0
ENSMUSG00000078212.4	Gm3757	0	0	0	0
ENSMUSG00000078213.3	Btbd35f4	0	0	0	0
ENSMUSG00000078214.5	Gm5925	0	0	0	0
ENSMUSG00000078218.2	Btbd35f3	0	0	0	0
ENSMUSG00000078234.6	Klhdc7a	0.112284	0.014499	0.329648	0.09985
ENSMUSG00000078235.3	Fam43b	0.738004	0.507143	2.2759	4.523445
ENSMUSG00000078238.4	Gm12854	0	0	2.355873	0
ENSMUSG00000078240.2	Gm3550	0.139449	0.494311	0.899879	0.963076
ENSMUSG00000078247.5	Airn	4.036323	1.011973	3.145565	2.003627
ENSMUSG00000078249.5	Hmga1b	0	0	0.576305	0.444337
ENSMUSG00000078251.2	Gm16487	0	0.057898	0	0
ENSMUSG00000078252.1	Krtap17-1	0	0	0	0
ENSMUSG00000078253.3	Krtap16-1	0.264747	0.34173	0.272455	0.058807
ENSMUSG00000078254.1	Krtap29-1	0	0	0	0
ENSMUSG00000078255.1	Krtap9-5	0	0	0	0
ENSMUSG00000078256.3	Gm11565	0	0	0	0
ENSMUSG00000078257.2	2300003K06Rik	0	0	0	0
ENSMUSG00000078258.1	Gm11564	0	0	0	0
ENSMUSG00000078259.3	Gm11554	0	0	0	0
ENSMUSG00000078260.1	Gm11569	0	0	0	0
ENSMUSG00000078261.1	Gm11596	0	0	0	0
ENSMUSG00000078262.5	Krtap4-9	0	0	0	0
ENSMUSG00000078263.1	Gm14188	0	0	0	0
ENSMUSG00000078269.1	Gm14180	0	0	0	0
ENSMUSG00000078270.3	Gm14193	0	0	0	0
ENSMUSG00000078276.1	Gm14190	0	0	0	0
ENSMUSG00000078280.1	Tas2r122	0	0	0	0
ENSMUSG00000078289.2	Gm10923	1.819723	2.215605	8.862362	3.300098
ENSMUSG00000078291.1	Gm3940	1.719452	0.697334	1.109978	2.87567
ENSMUSG00000078300.3	Gm2606	1.383754	1.043284	2.105398	0.803991
ENSMUSG00000078302.5	Foxd1	1.179115	0.363146	4.08791	3.656314
ENSMUSG00000078307.3	AI593442	1.881717	0.56325	2.613076	1.004471
ENSMUSG00000078308.2	Gm47854	0.088993	0	0	0
ENSMUSG00000078314.2	Gm14762	0	0	0	0
ENSMUSG00000078315.5	Fam47c	0	0	0	0
ENSMUSG00000078317.6	F8a	17.302198	18.183255	15.043094	19.16564
ENSMUSG00000078320.4	Tex13c1	0	0	0	0
ENSMUSG00000078324.2	Btbd35f14	0	0	0	0
ENSMUSG00000078346.3	H2al1n	0	0	0	0
ENSMUSG00000078348.4	Sf3b5	25.015801	25.910998	26.642084	23.341351
ENSMUSG00000078349.3	AW011738	5.055142	3.96789	9.457076	8.837749
ENSMUSG00000078350.11	Smim1	19.532474	9.760878	4.915242	26.547497
ENSMUSG00000078354.1	Ifna2	0	0	0	0
ENSMUSG00000078355.1	Ifna16	0	0	0	0
ENSMUSG00000078365.5	Mos	0	0	0.150983	0.243436
ENSMUSG00000078370.1	Gm6316	0	0.357104	0.611161	0.480011
ENSMUSG00000078377.5	Gm4294	0	0	0	0
ENSMUSG00000078380.1	Gm6096	0	0	0	0
ENSMUSG00000078420.6	Olfr141	0	0	0	0
ENSMUSG00000078427.3	Sarnp	265.826393	266.324087	311.579287	265.819756
ENSMUSG00000078429.9	Ctdsp2	37.931425	39.519852	42.725882	32.138308
ENSMUSG00000078430.3	Gm10936	0	0	0	0
ENSMUSG00000078435.5	AU041133	5.289041	3.185304	6.234535	3.372514
ENSMUSG00000078439.9	Smim24	0.695601	1.685717	0.807072	4.003639
ENSMUSG00000078440.10	Dohh	94.921948	107.672733	79.574187	78.268619
ENSMUSG00000078442.3	Ccdc105	0.297211	0	0.183731	0.26218
ENSMUSG00000078444.3	Gm10941	3.386302	2.957402	3.215925	4.049557
ENSMUSG00000078451.5	Ppil6	1.091191	1.990466	3.970075	6.54759
ENSMUSG00000078452.10	Raet1d	3.018163	4.150553	6.963145	4.7462
ENSMUSG00000078453.3	Abracl	65.983753	75.906024	88.605373	68.149057
ENSMUSG00000078480.3	Mrpl48-ps	14.870751	12.331884	19.512762	16.24901
ENSMUSG00000078481.1	Gm10944	0	0	0	0
ENSMUSG00000078485.3	Plekhn1	43.847287	42.028448	32.118507	35.962262
ENSMUSG00000078486.3	Perm1	1.169551	0.450676	1.388869	1.247737
ENSMUSG00000078487.8	Ankrd65	0.231487	0	0	0
ENSMUSG00000078488.1	Gm10945	0	0	0	0
ENSMUSG00000078489.2	Gm17106	0	0	0	0
ENSMUSG00000078490.10	Cfap74	4.764239	3.680975	6.303813	9.952044
ENSMUSG00000078491.2	Gm13090	0	0	0	0
ENSMUSG00000078492.3	1700045H11Rik	0	0	0	0
ENSMUSG00000078494.5	Gm13201	0	0	0	0
ENSMUSG00000078495.10	Zfp984	4.13612	2.372292	4.441789	4.683281
ENSMUSG00000078496.9	Zfp982	6.980179	1.384994	4.486268	3.610836
ENSMUSG00000078497.9	Zfp978	0	0	0.697958	0.38312
ENSMUSG00000078498.5	Zfp988	0.059204	0	0	0
ENSMUSG00000078500.3	Zfp986	0	0.102745	0	0
ENSMUSG00000078502.10	Gm13212	1.463148	0.503574	0.234284	0.112881
ENSMUSG00000078503.9	Zfp990	0	1.424193	0	0
ENSMUSG00000078504.2	Aadacl4fm5	0	0	0	0
ENSMUSG00000078505.1	Aadacl4fm4	0	0	0	0
ENSMUSG00000078506.1	Aadacl4fm2	0	0	0	0
ENSMUSG00000078507.1	Aadacl3	0	0	0	0
ENSMUSG00000078508.1	Gm13128	0	0	0	0
ENSMUSG00000078509.1	Pramef17	0	0	0	0
ENSMUSG00000078510.3	Gm13101	0	0	0	0
ENSMUSG00000078511.3	Pramef25	0	0	0	0
ENSMUSG00000078512.8	Pramef6	0	0	0	0
ENSMUSG00000078513.2	Gm13088	0	0	0	0
ENSMUSG00000078515.4	Ddi2	16.64645	17.225182	13.696523	12.628476
ENSMUSG00000078517.12	Emc1	69.917089	70.763101	57.897478	52.485679
ENSMUSG00000078518.1	Gm13030	0	0	0	0
ENSMUSG00000078519.3	2310026L22Rik	0	3.202909	4.478131	1.313504
ENSMUSG00000078520.3	Cela3a	0	0	0	0
ENSMUSG00000078521.2	Aunip	6.168363	4.021656	11.140094	3.821104
ENSMUSG00000078528.2	Gm17068	0	0.643351	0	0.273124
ENSMUSG00000078531.3	Gm831	0	0	0	0.06661
ENSMUSG00000078532.9	Nkain1	11.7797	11.891766	18.887291	8.068434
ENSMUSG00000078537.3	B020031M17Rik	0	0	0	0
ENSMUSG00000078546.8	Zfp995	5.252182	7.388601	5.996271	3.885722
ENSMUSG00000078552.10	Dcdc2b	8.211839	2.859527	10.659269	3.858684
ENSMUSG00000078554.2	Fam229a	0	0	1.291605	0.343188
ENSMUSG00000078566.8	Bnip3	83.803376	91.803008	50.996337	73.947186
ENSMUSG00000078570.10	1110065P20Rik	98.879559	115.584454	112.304541	105.312703
ENSMUSG00000078572.3	Ndufaf8	41.300028	72.139191	65.750598	90.980658
ENSMUSG00000078575.2	Gm12887	0	0	0	0
ENSMUSG00000078576.1	Gm12886	0	0	0	0
ENSMUSG00000078577.3	Tmco2	0	0	0	0
ENSMUSG00000078578.9	Ube2d3	398.049998	449.772867	375.949418	347.056139
ENSMUSG00000078580.3	E430018J23Rik	1.712221	0.92291	2.969493	1.460706
ENSMUSG00000078584.9	AU022252	8.453205	11.788527	14.821544	14.380423
ENSMUSG00000078586.3	Gm11735	0	0	0	0.072827
ENSMUSG00000078588.10	Ccdc24	0.068233	0.157038	0.193066	0.238795
ENSMUSG00000078590.1	Gm10959	0	0	0	0
ENSMUSG00000078591.1	Hs3st4	0	0	0.179207	0.518177
ENSMUSG00000078592.2	Gm4609	1.873305	0	0	0.219661
ENSMUSG00000078593.2	1700042G07Rik	0	0	0	0
ENSMUSG00000078597.2	Cyp4a12b	0	0	0	0
ENSMUSG00000078598.11	Skint5	0	0	0	0
ENSMUSG00000078599.9	Skint8	0	0	0	0.040993
ENSMUSG00000078600.1	1700092K14Rik	0	0	0	0
ENSMUSG00000078601.4	Gm12525	0	0	0	0
ENSMUSG00000078604.1	Gm10961	0	0	0	0
ENSMUSG00000078605.2	E030025P04Rik	0	0	0	0
ENSMUSG00000078606.8	Gm4070	0.15902	1.135287	0	2.878883
ENSMUSG00000078607.6	1810010H24Rik	37.03609	15.762505	58.049784	48.881322
ENSMUSG00000078611.3	Gm5901	0	0	0	0
ENSMUSG00000078612.9	Fyb2	0	0	0	0
ENSMUSG00000078616.2	Trim30c	0	0	0	0.791002
ENSMUSG00000078618.3	4930456L15Rik	0.157957	0	0	0.105169
ENSMUSG00000078619.10	Smarcd2	21.483424	24.474767	23.458448	29.433551
ENSMUSG00000078620.1	Gm10964	0	0	0	0
ENSMUSG00000078621.2	Hbb-bh2	0	0	0	0
ENSMUSG00000078622.8	Ccdc47	119.204657	106.957281	97.999408	98.232048
ENSMUSG00000078624.4	Olfr613	0	0	0	0
ENSMUSG00000078625.10	Gm12789	0	0	0	0
ENSMUSG00000078626.2	Gm12790	0	0	0	0
ENSMUSG00000078627.9	Marchf10	0.28286	0	0.064436	0.194109
ENSMUSG00000078630.8	Tomt	0.411924	0.415733	0.499026	0.46922
ENSMUSG00000078632.4	Lrrc37a	0	0	0	0
ENSMUSG00000078635.3	1700028N14Rik	0	0.245451	0	1.236049
ENSMUSG00000078636.4	Gm7336	406.804461	363.703929	463.719551	385.545366
ENSMUSG00000078639.1	Gm12695	0	0	0	0.232892
ENSMUSG00000078640.9	Gm11627	12.324288	14.953374	20.296943	4.667198
ENSMUSG00000078648.3	Gm17546	0	0	0	0
ENSMUSG00000078650.2	G6pc	0	0	0.122607	0
ENSMUSG00000078651.8	Aoc2	0.43775	0.966161	0.337369	0.750342
ENSMUSG00000078652.9	Psme3	113.25089	101.270108	108.320352	89.147392
ENSMUSG00000078653.4	Cntd1	1.820657	2.04377	1.369755	0.319991
ENSMUSG00000078656.11	Vps25	165.769307	177.503316	150.915442	154.620498
ENSMUSG00000078657.6	Crnn	0	0	0	0
ENSMUSG00000078664.2	Sprr2a1	0	0	0	0
ENSMUSG00000078668.3	Gm11595	0	0	0	0
ENSMUSG00000078670.3	Fam174b	22.134922	27.134208	24.238047	15.616988
ENSMUSG00000078671.11	Chd2	40.947852	18.62254	32.84217	29.978483
ENSMUSG00000078672.2	Mup20	0	0	0	0
ENSMUSG00000078673.10	Mup19	0	0	0	0
ENSMUSG00000078674.2	Mup18	0	0	0	0
ENSMUSG00000078675.9	Mup16	0	0	0	0
ENSMUSG00000078676.9	Casc3	29.533579	29.745132	38.201701	33.899045
ENSMUSG00000078677.1	Gm10974	0	0	0	0
ENSMUSG00000078680.3	Mup10	0	0	0	0
ENSMUSG00000078681.10	Tm2d3	78.682117	78.475386	97.480597	99.658266
ENSMUSG00000078683.9	Mup1	0	0	0	0
ENSMUSG00000078684.8	5830417I10Rik	1.69075	1.889359	2.231906	3.929121
ENSMUSG00000078685.6	Mup-ps4	0	0	0	0
ENSMUSG00000078686.11	Mup9	0	0	0	0
ENSMUSG00000078687.9	Mup8	0	0	0	0
ENSMUSG00000078688.11	Mup2	0	0	0	0
ENSMUSG00000078689.8	Mup6	0	0	0	0.29633
ENSMUSG00000078691.3	Gm6821	0	0	0	0
ENSMUSG00000078695.8	Cisd3	46.839384	37.247167	42.35487	46.799357
ENSMUSG00000078698.3	Mrgpra3	0	0	0	0
ENSMUSG00000078700.10	D030028A08Rik	11.962457	12.286923	5.759461	6.772696
ENSMUSG00000078706.4	Gm53	0	0	0.639002	0.21345
ENSMUSG00000078713.8	Tomm5	161.116502	156.589767	140.65776	147.077186
ENSMUSG00000078716.10	Tmem8b	8.042332	5.336455	6.35241	7.020814
ENSMUSG00000078719.2	Msmp	0.256619	0	0	0
ENSMUSG00000078721.1	Fam205a1	2.181918	1.322345	0	0.190559
ENSMUSG00000078722.2	Gm12394	0.67488	0.316448	1.334575	0.797918
ENSMUSG00000078735.4	Il11ra2	2.208421	1.049075	0	0
ENSMUSG00000078737.3	Gm2128	0	0	0	0
ENSMUSG00000078742.1	Gm10985	0	0	0	0
ENSMUSG00000078746.2	Fam205a4	0	0	0	0
ENSMUSG00000078747.9	Gm20878	1.717121	0.975009	2.840595	3.433984
ENSMUSG00000078752.3	Scgb1b30	0	0	0	0
ENSMUSG00000078753.3	Scgb1b24	0	0	0	0
ENSMUSG00000078754.2	Scgb2b3	0	0	0	0
ENSMUSG00000078757.4	Scgb1b29	0	0	0	0
ENSMUSG00000078759.3	Scgb1b7	0	0	0	0
ENSMUSG00000078762.10	Haus5	50.278872	44.121964	70.56578	45.955477
ENSMUSG00000078763.2	Slfn1	0	0	0	0.417941
ENSMUSG00000078765.11	U2af1l4	123.819774	151.6544	141.706611	140.695953
ENSMUSG00000078768.2	Zfp566	13.241268	19.602946	22.026884	15.174542
ENSMUSG00000078771.10	Evi2a	83.094382	78.658175	13.814014	95.04718
ENSMUSG00000078772.2	Gm12353	0.524158	0	0	0.347867
ENSMUSG00000078773.11	Rad54b	10.025971	16.919359	28.942795	9.43128
ENSMUSG00000078776.9	9530053A07Rik	0.110984	0.024332	0.011337	0.122931
ENSMUSG00000078779.4	Zfp59	2.329459	1.730214	3.347952	3.019237
ENSMUSG00000078780.7	Gm5150	0	0	0.570011	0
ENSMUSG00000078783.1	Gm9733	0	0	0	0
ENSMUSG00000078784.8	Rbis	359.89962	312.282612	345.581032	307.759931
ENSMUSG00000078786.9	BC024978	2.829346	1.476153	1.229206	0.782107
ENSMUSG00000078787.9	Cyp2t4	0	0	0	0.210316
